time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
8.519347,-0.315616547,-0.258475763,0.109296131,1.607228371,-0.344378687,0.249271878,-0.004985438,100,-0.580995223,-0.336708783,0.012271846,1.349136103,0.299126254,0.666514652,-0.207854397,100
8.529346,-0.316000042,-0.258092268,0.109296131,1.607611866,-0.344378687,0.248888383,-0.004985438,100,-0.583296195,-0.335174802,0.011121361,1.348369113,0.298359263,0.664980672,-0.206703911,100
8.539351,-0.316767033,-0.258475763,0.109296131,1.606844875,-0.343995192,0.249271878,-0.005752428,100,-0.585597166,-0.333640821,0.010737866,1.349136103,0.296441787,0.662296205,-0.207087406,100
8.549349,-0.315616547,-0.258092268,0.109679626,1.60646138,-0.344378687,0.249655373,-0.006135923,100,-0.586747651,-0.330956355,0.01035437,1.348752608,0.294907806,0.660762224,-0.208237892,100
8.559347,-0.316000042,-0.257325277,0.109296131,1.60646138,-0.344762182,0.249271878,-0.004985438,100,-0.589815613,-0.329805869,0.01035437,1.348369113,0.293757321,0.659228244,-0.208237892,100
8.56935,-0.315233052,-0.257708772,0.108912636,1.60646138,-0.344762182,0.248504888,-0.005752428,100,-0.590966099,-0.326737908,0.009970875,1.348369113,0.291839845,0.656543777,-0.208621387,100
8.579347,-0.315616547,-0.257708772,0.109679626,1.605310895,-0.344762182,0.248121392,-0.005368933,100,-0.59326707,-0.324820432,0.01035437,1.347985617,0.289922369,0.655776787,-0.207854397,100
8.589352,-0.315616547,-0.258092268,0.109679626,1.606844875,-0.343995192,0.248888383,-0.005368933,100,-0.595184546,-0.322902956,0.009203885,1.348752608,0.287621398,0.653859311,-0.208237892,100
8.599349,-0.315616547,-0.258092268,0.109679626,1.606844875,-0.343995192,0.249655373,-0.005368933,100,-0.597869012,-0.320601985,0.009203885,1.348752608,0.286854407,0.652708825,-0.207087406,100
8.60935,-0.315616547,-0.258859258,0.110063122,1.607228371,-0.343228201,0.248504888,-0.005752428,100,-0.599786488,-0.317917518,0.009970875,1.347602122,0.284553436,0.65155834,-0.208621387,100
8.619354,-0.316000042,-0.257708772,0.109296131,1.607228371,-0.343611696,0.248504888,-0.005368933,100,-0.601703964,-0.316000042,0.00958738,1.348752608,0.283019455,0.649257368,-0.208621387,100
8.629357,-0.316767033,-0.257325277,0.109679626,1.606844875,-0.344762182,0.248504888,-0.005752428,100,-0.603237945,-0.314466062,0.00882039,1.348369113,0.279951494,0.647723388,-0.208237892,100
8.639356,-0.316000042,-0.258859258,0.109679626,1.60569439,-0.343995192,0.249655373,-0.006135923,100,-0.605922411,-0.312548586,0.00882039,1.347602122,0.278801008,0.646572902,-0.209004882,100
8.649361,-0.315616547,-0.258475763,0.109296131,1.606844875,-0.343995192,0.249655373,-0.006135923,100,-0.606689402,-0.310247614,0.008436894,1.347985617,0.275349551,0.644271931,-0.209004882,100
8.659352,-0.316000042,-0.258475763,0.108912636,1.607228371,-0.344378687,0.248888383,-0.005368933,100,-0.608606878,-0.307563148,0.00882039,1.346835132,0.273432075,0.643121445,-0.207854397,100
8.669384,-0.315616547,-0.257325277,0.109679626,1.607228371,-0.344378687,0.248888383,-0.004985438,100,-0.610907849,-0.305262177,0.008436894,1.346451637,0.270747609,0.64197096,-0.208621387,100
8.679354,-0.316000042,-0.258092268,0.109679626,1.606844875,-0.344378687,0.248504888,-0.005368933,100,-0.61244183,-0.303344701,0.00882039,1.346068141,0.269980619,0.640053484,-0.208621387,100
8.689356,-0.315616547,-0.258859258,0.109679626,1.607228371,-0.343611696,0.249655373,-0.005752428,100,-0.61397581,-0.30104373,0.008436894,1.346068141,0.267679647,0.636985522,-0.208621387,100
8.699351,-0.316767033,-0.258092268,0.109296131,1.606844875,-0.343995192,0.248888383,-0.004985438,100,-0.615893286,-0.298742758,0.008436894,1.346068141,0.265762172,0.635835037,-0.208237892,100
8.709343,-0.315616547,-0.257325277,0.109679626,1.606844875,-0.344762182,0.249271878,-0.006135923,100,-0.617810762,-0.296825282,0.008053399,1.345301151,0.262310715,0.633917561,-0.209004882,100
8.719352,-0.316000042,-0.258092268,0.109679626,1.606077885,-0.345145677,0.248888383,-0.005752428,100,-0.619344743,-0.294907806,0.008053399,1.345301151,0.260393239,0.63238358,-0.208621387,100
8.729347,-0.316000042,-0.258092268,0.109296131,1.607995361,-0.344762182,0.248504888,-0.004985438,100,-0.620495229,-0.292606835,0.00882039,1.344150665,0.258859258,0.630082609,-0.207854397,100
8.739348,-0.316000042,-0.258092268,0.108912636,1.607228371,-0.343611696,0.248888383,-0.004985438,100,-0.622412705,-0.290689359,0.009203885,1.344534161,0.255024306,0.629315618,-0.207854397,100
8.749346,-0.315233052,-0.258475763,0.109679626,1.60646138,-0.343995192,0.248888383,-0.005752428,100,-0.62356319,-0.288388388,0.009203885,1.34376717,0.252723335,0.626247657,-0.209388378,100
8.759345,-0.316767033,-0.257325277,0.110063122,1.606844875,-0.343995192,0.248504888,-0.005752428,100,-0.624713676,-0.286470912,0.008436894,1.344150665,0.250805859,0.625097171,-0.208621387,100
8.769357,-0.316000042,-0.258475763,0.110063122,1.607228371,-0.343995192,0.249271878,-0.006135923,100,-0.627014647,-0.284936931,0.007286409,1.34376717,0.248888383,0.62356319,-0.209388378,100
8.779361,-0.315233052,-0.258859258,0.110063122,1.606844875,-0.343995192,0.248504888,-0.005752428,100,-0.628548628,-0.28263596,0.009203885,1.34300018,0.246203916,0.621262219,-0.209771873,100
8.789364,-0.315233052,-0.257708772,0.109296131,1.607611866,-0.343611696,0.248504888,-0.004985438,100,-0.630082609,-0.280334989,0.008053399,1.342616685,0.24351945,0.619344743,-0.208621387,100
8.799398,-0.315616547,-0.256941782,0.109296131,1.607228371,-0.344762182,0.248504888,-0.005368933,100,-0.631616589,-0.278417513,0.008436894,1.342233189,0.241601974,0.616276782,-0.208621387,100
8.809365,-0.315233052,-0.259242753,0.109296131,1.606844875,-0.343611696,0.248888383,-0.005368933,100,-0.632767075,-0.276116542,0.00882039,1.342233189,0.238917508,0.615126296,-0.208237892,100
8.819369,-0.315616547,-0.258859258,0.110446617,1.607228371,-0.344762182,0.249271878,-0.006135923,100,-0.634301056,-0.274966056,0.008436894,1.341466199,0.237383527,0.61397581,-0.209388378,100
8.829371,-0.316000042,-0.259242753,0.109679626,1.606844875,-0.344762182,0.249271878,-0.005368933,100,-0.635451541,-0.272665085,0.00882039,1.341466199,0.234699061,0.61244183,-0.208237892,100
8.839356,-0.315233052,-0.258092268,0.109296131,1.606077885,-0.344762182,0.249271878,-0.005752428,100,-0.636602027,-0.271131104,0.007286409,1.341466199,0.23316508,0.610524354,-0.209004882,100
8.849384,-0.315616547,-0.258475763,0.109296131,1.607228371,-0.345145677,0.248888383,-0.004985438,100,-0.637369017,-0.269213628,0.006902914,1.340699209,0.231247604,0.607839887,-0.208237892,100
8.859386,-0.315616547,-0.258859258,0.110063122,1.607228371,-0.344762182,0.248888383,-0.005368933,100,-0.638519503,-0.267296152,0.007286409,1.340699209,0.228946633,0.606689402,-0.209004882,100
8.869352,-0.316000042,-0.257325277,0.109296131,1.607228371,-0.344762182,0.249655373,-0.005752428,100,-0.639286493,-0.266145667,0.007286409,1.340315713,0.227412652,0.605538916,-0.208621387,100
8.879348,-0.316000042,-0.257708772,0.109296131,1.606844875,-0.344378687,0.249655373,-0.004985438,100,-0.640436979,-0.263077705,0.006902914,1.340699209,0.226645661,0.603237945,-0.209388378,100
8.889358,-0.315616547,-0.259242753,0.109296131,1.606844875,-0.344762182,0.248888383,-0.006135923,100,-0.641587465,-0.262310715,0.006902914,1.339548723,0.2235777,0.601703964,-0.208621387,100
8.899348,-0.315616547,-0.257708772,0.109679626,1.607611866,-0.344762182,0.248504888,-0.005368933,100,-0.64197096,-0.260393239,0.006902914,1.339165228,0.222810709,0.600553478,-0.208621387,100
8.909348,-0.315616547,-0.258475763,0.109679626,1.607228371,-0.345145677,0.248504888,-0.005752428,100,-0.643504941,-0.258859258,0.006519418,1.339932218,0.220893233,0.599019498,-0.209771873,100
8.919343,-0.316000042,-0.258859258,0.108912636,1.60646138,-0.344762182,0.249271878,-0.005752428,100,-0.643888436,-0.256558287,0.006902914,1.339165228,0.218208767,0.597869012,-0.209388378,100
8.929343,-0.314849557,-0.258092268,0.109296131,1.607228371,-0.344378687,0.248888383,-0.004601942,100,-0.645038921,-0.255024306,0.006135923,1.338014742,0.217058281,0.597102022,-0.210538863,100
8.939349,-0.316000042,-0.258475763,0.109679626,1.607995361,-0.343995192,0.248888383,-0.006135923,100,-0.645422417,-0.253490325,0.005368933,1.338398237,0.216674786,0.595568041,-0.209771873,100
8.949355,-0.315616547,-0.258092268,0.110063122,1.60646138,-0.343995192,0.248888383,-0.005752428,100,-0.646572902,-0.251956344,0.004985438,1.338014742,0.21475731,0.594801051,-0.210538863,100
8.959352,-0.315233052,-0.258859258,0.109296131,1.60569439,-0.344762182,0.248888383,-0.005368933,100,-0.647723388,-0.250805859,0.004218447,1.338398237,0.21322333,0.592500079,-0.209771873,100
8.969354,-0.315233052,-0.258092268,0.109679626,1.607611866,-0.344378687,0.248888383,-0.004985438,100,-0.648106883,-0.248888383,0.004601942,1.338014742,0.21322333,0.590582603,-0.209771873,100
8.979359,-0.315233052,-0.256941782,0.109296131,1.607228371,-0.344378687,0.249271878,-0.005368933,100,-0.648490378,-0.247354402,0.004218447,1.337247752,0.211305854,0.590582603,-0.210922358,100
8.989388,-0.315616547,-0.257708772,0.109296131,1.606077885,-0.344378687,0.248888383,-0.004985438,100,-0.649257368,-0.245436926,0.003451457,1.336864257,0.210538863,0.588281632,-0.209388378,100
8.999357,-0.315233052,-0.258475763,0.108912636,1.606844875,-0.345145677,0.249271878,-0.005752428,100,-0.650024359,-0.24428644,0.003067962,1.336097266,0.209771873,0.589432118,-0.209771873,100
