time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.745972,-0.315616547,-0.258092268,0.109679626,1.607228371,-0.344378687,0.248888383,-0.007286409,100,-0.541495218,-0.453674818,0.026077673,1.793990531,-0.054072823,0.239684498,-0.047553404,100
0.755972,-0.315616547,-0.258092268,0.109296131,1.607228371,-0.343995192,0.249271878,-0.007286409,100,-0.541111723,-0.454058313,0.025310683,1.793607036,-0.054072823,0.240067993,-0.047553404,100
0.766002,-0.316000042,-0.258092268,0.108529141,1.606844875,-0.343995192,0.248504888,-0.006519418,100,-0.541111723,-0.454058313,0.026077673,1.793223541,-0.053689328,0.240067993,-0.0479369,100
0.776002,-0.316000042,-0.258475763,0.109296131,1.606844875,-0.343995192,0.248504888,-0.006519418,100,-0.541495218,-0.454058313,0.026077673,1.793607036,-0.054072823,0.239684498,-0.0479369,100
0.785977,-0.315233052,-0.259242753,0.109679626,1.607228371,-0.343995192,0.249271878,-0.007286409,100,-0.540344733,-0.453674818,0.026077673,1.793607036,-0.054072823,0.239684498,-0.0479369,100
0.795977,-0.315233052,-0.258092268,0.109296131,1.607611866,-0.344762182,0.248888383,-0.006519418,100,-0.541111723,-0.453291323,0.026077673,1.793607036,-0.053689328,0.239301003,-0.047169909,100
0.806004,-0.315233052,-0.257708772,0.109296131,1.607995361,-0.344762182,0.248504888,-0.006902914,100,-0.540728228,-0.453291323,0.026077673,1.793607036,-0.053305832,0.239684498,-0.047553404,100
0.816006,-0.315233052,-0.257708772,0.109679626,1.607611866,-0.344762182,0.248888383,-0.006519418,100,-0.541111723,-0.453291323,0.026461169,1.794757522,-0.054072823,0.238534013,-0.047553404,100
0.825977,-0.315233052,-0.258092268,0.108912636,1.606844875,-0.343995192,0.248888383,-0.007669904,100,-0.541111723,-0.454058313,0.025694178,1.794374027,-0.053689328,0.238917508,-0.047553404,100
0.835971,-0.315616547,-0.258475763,0.109679626,1.607611866,-0.344378687,0.248504888,-0.007669904,100,-0.541111723,-0.453291323,0.025694178,1.795524512,-0.054456318,0.238534013,-0.048320395,100
0.845968,-0.315233052,-0.258859258,0.109296131,1.606844875,-0.344378687,0.248888383,-0.007669904,100,-0.540728228,-0.454058313,0.025694178,1.795524512,-0.053689328,0.238534013,-0.047553404,100
0.855969,-0.315616547,-0.257708772,0.109296131,1.607995361,-0.344762182,0.248121392,-0.007286409,100,-0.540728228,-0.453291323,0.026077673,1.795524512,-0.052922337,0.238917508,-0.047169909,100
0.865972,-0.316000042,-0.258475763,0.108912636,1.607995361,-0.344378687,0.248888383,-0.007286409,100,-0.539961237,-0.454058313,0.026461169,1.795524512,-0.052538842,0.239684498,-0.047169909,100
0.876011,-0.316000042,-0.259242753,0.110063122,1.607228371,-0.344378687,0.248888383,-0.006902914,100,-0.541111723,-0.453291323,0.026077673,1.795524512,-0.054072823,0.240067993,-0.047553404,100
0.886006,-0.316000042,-0.258092268,0.109296131,1.607228371,-0.344762182,0.249655373,-0.007286409,100,-0.541111723,-0.453291323,0.025694178,1.795141017,-0.053689328,0.239684498,-0.047169909,100
0.895975,-0.316000042,-0.258092268,0.109296131,1.606844875,-0.345145677,0.249271878,-0.006902914,100,-0.541495218,-0.454058313,0.026461169,1.795524512,-0.053689328,0.240067993,-0.047553404,100
0.905972,-0.315616547,-0.258859258,0.108529141,1.607611866,-0.344378687,0.248888383,-0.007286409,100,-0.539961237,-0.454058313,0.026461169,1.795524512,-0.053689328,0.238917508,-0.047553404,100
0.916014,-0.316000042,-0.258092268,0.109296131,1.606844875,-0.343995192,0.248888383,-0.006902914,100,-0.539961237,-0.453674818,0.026461169,1.795908007,-0.053305832,0.239301003,-0.047553404,100
0.926008,-0.315616547,-0.258475763,0.109296131,1.607228371,-0.343995192,0.248121392,-0.007286409,100,-0.539961237,-0.453674818,0.027228159,1.795908007,-0.053689328,0.240067993,-0.047553404,100
0.936006,-0.316000042,-0.256941782,0.109679626,1.607228371,-0.343995192,0.248504888,-0.006902914,100,-0.539961237,-0.454058313,0.026077673,1.796291503,-0.052922337,0.239684498,-0.047169909,100
0.945973,-0.316000042,-0.258092268,0.109296131,1.606844875,-0.343995192,0.248121392,-0.007669904,100,-0.539961237,-0.453291323,0.026844664,1.796291503,-0.052538842,0.240067993,-0.047169909,100
0.955975,-0.315233052,-0.258475763,0.109679626,1.607611866,-0.345145677,0.248888383,-0.007286409,100,-0.539577742,-0.453291323,0.026077673,1.796674998,-0.052922337,0.240451489,-0.046786414,100
0.966005,-0.316000042,-0.258092268,0.109296131,1.606844875,-0.344378687,0.248888383,-0.007669904,100,-0.539577742,-0.454058313,0.026461169,1.796291503,-0.052922337,0.240834984,-0.047169909,100
0.975978,-0.316000042,-0.257325277,0.109296131,1.607611866,-0.344378687,0.248888383,-0.007286409,100,-0.538427257,-0.453674818,0.026844664,1.796291503,-0.052538842,0.240834984,-0.047169909,100
0.985972,-0.315233052,-0.258475763,0.109679626,1.607228371,-0.343995192,0.248888383,-0.006902914,100,-0.538810752,-0.453291323,0.027228159,1.796674998,-0.052922337,0.241601974,-0.046786414,100
0.995976,-0.315233052,-0.257708772,0.108912636,1.607611866,-0.345145677,0.248504888,-0.007669904,100,-0.538043761,-0.453674818,0.026844664,1.796291503,-0.052922337,0.241985469,-0.047169909,100
1.006008,-0.315233052,-0.257708772,0.110063122,1.607611866,-0.343995192,0.248888383,-0.006135923,100,-0.538043761,-0.454441808,0.026077673,1.795908007,-0.052538842,0.24275246,-0.0479369,100
1.015976,-0.316000042,-0.258092268,0.109679626,1.607611866,-0.344762182,0.249271878,-0.006902914,100,-0.537276771,-0.453674818,0.025694178,1.796674998,-0.052538842,0.243135955,-0.047169909,100
1.025977,-0.315616547,-0.257708772,0.109296131,1.606844875,-0.344378687,0.248504888,-0.007286409,100,-0.536893276,-0.453674818,0.026461169,1.795908007,-0.052922337,0.243135955,-0.047169909,100
1.035977,-0.315616547,-0.257708772,0.109679626,1.607228371,-0.344762182,0.248888383,-0.007286409,100,-0.536893276,-0.453674818,0.026844664,1.796291503,-0.052155347,0.243135955,-0.046786414,100
1.046015,-0.314849557,-0.258092268,0.109296131,1.606077885,-0.343995192,0.249655373,-0.007669904,100,-0.536509781,-0.453674818,0.026844664,1.796291503,-0.052922337,0.243902945,-0.047169909,100
1.055975,-0.315233052,-0.257708772,0.108912636,1.607995361,-0.345145677,0.249271878,-0.006902914,100,-0.536126285,-0.453291323,0.025694178,1.796291503,-0.052922337,0.243902945,-0.047169909,100
1.066012,-0.316000042,-0.258475763,0.108912636,1.609145846,-0.344762182,0.248888383,-0.006902914,100,-0.53574279,-0.454058313,0.026844664,1.796291503,-0.052538842,0.244669936,-0.047169909,100
1.075983,-0.315616547,-0.258092268,0.108912636,1.607995361,-0.344378687,0.248888383,-0.007286409,100,-0.535359295,-0.453674818,0.026461169,1.795908007,-0.052538842,0.24428644,-0.047169909,100
1.08597,-0.315233052,-0.258475763,0.109296131,1.607228371,-0.343611696,0.248888383,-0.007669904,100,-0.534208809,-0.453674818,0.026461169,1.796291503,-0.052922337,0.24428644,-0.047553404,100
1.095971,-0.315233052,-0.258475763,0.108912636,1.607995361,-0.344762182,0.248504888,-0.007286409,100,-0.533441819,-0.452907828,0.026461169,1.796291503,-0.052538842,0.24428644,-0.047169909,100
1.106005,-0.315233052,-0.257325277,0.108912636,1.607611866,-0.344762182,0.248888383,-0.008053399,100,-0.533058324,-0.454058313,0.026077673,1.796291503,-0.052922337,0.245053431,-0.047169909,100
1.115971,-0.315233052,-0.258475763,0.109296131,1.608762351,-0.344378687,0.248888383,-0.007669904,100,-0.532674829,-0.454441808,0.026844664,1.795908007,-0.052538842,0.245053431,-0.046402919,100
1.125971,-0.315233052,-0.258092268,0.109296131,1.607995361,-0.344378687,0.248121392,-0.006902914,100,-0.531524343,-0.454441808,0.026077673,1.796674998,-0.052538842,0.245053431,-0.046786414,100
1.135968,-0.315616547,-0.257708772,0.108529141,1.606844875,-0.343995192,0.249655373,-0.007286409,100,-0.531524343,-0.453291323,0.026844664,1.795524512,-0.051388356,0.245820421,-0.047169909,100
1.145976,-0.315616547,-0.258859258,0.109296131,1.606844875,-0.344378687,0.249271878,-0.006902914,100,-0.530373857,-0.453674818,0.027228159,1.795141017,-0.052538842,0.245053431,-0.047553404,100
1.155969,-0.316000042,-0.258475763,0.108912636,1.607228371,-0.344378687,0.248888383,-0.006519418,100,-0.529990362,-0.453674818,0.026461169,1.795524512,-0.053305832,0.245820421,-0.047169909,100
1.165973,-0.314849557,-0.258475763,0.109296131,1.607611866,-0.344378687,0.249271878,-0.006519418,100,-0.529223372,-0.454058313,0.026844664,1.795141017,-0.052922337,0.245436926,-0.047553404,100
1.175974,-0.314849557,-0.257325277,0.109679626,1.607228371,-0.344762182,0.248888383,-0.006902914,100,-0.528456381,-0.454058313,0.026844664,1.795524512,-0.052538842,0.245820421,-0.047553404,100
1.185968,-0.315233052,-0.257325277,0.109679626,1.607611866,-0.344378687,0.248888383,-0.006902914,100,-0.527689391,-0.453291323,0.026844664,1.794757522,-0.052538842,0.245436926,-0.046786414,100
1.195966,-0.315233052,-0.257325277,0.109296131,1.607611866,-0.343995192,0.248888383,-0.007286409,100,-0.52615541,-0.453674818,0.027228159,1.795524512,-0.052922337,0.245820421,-0.0479369,100
1.205967,-0.316000042,-0.258092268,0.109296131,1.607228371,-0.343995192,0.249271878,-0.006519418,100,-0.525771915,-0.454058313,0.026461169,1.795141017,-0.052922337,0.245053431,-0.047169909,100
1.215969,-0.315233052,-0.257708772,0.109296131,1.607611866,-0.344378687,0.249655373,-0.007286409,100,-0.524621429,-0.453674818,0.026461169,1.795141017,-0.052538842,0.245053431,-0.047553404,100
1.226015,-0.316767033,-0.258092268,0.108912636,1.608762351,-0.344378687,0.249655373,-0.007286409,100,-0.522703953,-0.454058313,0.026461169,1.795141017,-0.051771852,0.245053431,-0.046786414,100
1.235972,-0.316000042,-0.258859258,0.109296131,1.607611866,-0.344378687,0.248888383,-0.007286409,100,-0.521553468,-0.453674818,0.026844664,1.794757522,-0.052538842,0.24428644,-0.047169909,100
1.245969,-0.315233052,-0.258092268,0.108912636,1.607611866,-0.344762182,0.248504888,-0.006902914,100,-0.520786477,-0.454058313,0.026844664,1.793990531,-0.052922337,0.244669936,-0.046786414,100
1.255966,-0.316000042,-0.258475763,0.109679626,1.607228371,-0.343995192,0.248504888,-0.006902914,100,-0.519635992,-0.454058313,0.026844664,1.794374027,-0.052538842,0.243902945,-0.0479369,100
1.26597,-0.315616547,-0.257708772,0.109296131,1.607228371,-0.344378687,0.248888383,-0.007286409,100,-0.517335021,-0.453674818,0.026844664,1.793607036,-0.051771852,0.243902945,-0.047169909,100
1.276004,-0.315233052,-0.258475763,0.108912636,1.607611866,-0.344378687,0.249655373,-0.006902914,100,-0.517718516,-0.454441808,0.026844664,1.793607036,-0.052155347,0.243135955,-0.047169909,100
1.285971,-0.316000042,-0.259242753,0.108912636,1.606844875,-0.344378687,0.248888383,-0.007286409,100,-0.516184535,-0.453674818,0.027995149,1.793990531,-0.052538842,0.241985469,-0.0479369,100
1.295968,-0.316767033,-0.257708772,0.108912636,1.607228371,-0.344378687,0.248888383,-0.006519418,100,-0.514650554,-0.454058313,0.027611654,1.792840046,-0.052538842,0.242368964,-0.047169909,100
1.305965,-0.315616547,-0.258475763,0.109296131,1.607995361,-0.344378687,0.248121392,-0.007286409,100,-0.513883564,-0.454441808,0.027228159,1.792840046,-0.052538842,0.241985469,-0.047169909,100
1.31597,-0.315616547,-0.257708772,0.108912636,1.607228371,-0.344378687,0.249271878,-0.006902914,100,-0.513116574,-0.454058313,0.027611654,1.792456551,-0.052155347,0.242368964,-0.046402919,100
1.325972,-0.315233052,-0.257708772,0.108912636,1.607611866,-0.344762182,0.248888383,-0.007669904,100,-0.511966088,-0.454825304,0.026844664,1.79168956,-0.052538842,0.24275246,-0.046786414,100
1.335969,-0.315616547,-0.257708772,0.108912636,1.607995361,-0.343995192,0.248888383,-0.007669904,100,-0.510048612,-0.454058313,0.027228159,1.79092257,-0.052155347,0.24351945,-0.047169909,100
1.345968,-0.315616547,-0.256941782,0.108912636,1.607228371,-0.344378687,0.249271878,-0.007286409,100,-0.508898126,-0.454825304,0.026844664,1.789772084,-0.052538842,0.243135955,-0.047169909,100
1.355967,-0.315616547,-0.256941782,0.108912636,1.606844875,-0.343995192,0.248888383,-0.006902914,100,-0.507747641,-0.454441808,0.026461169,1.789005094,-0.052922337,0.24428644,-0.047169909,100
1.365967,-0.314849557,-0.257708772,0.109679626,1.607611866,-0.344378687,0.248121392,-0.007286409,100,-0.506597155,-0.455208799,0.027611654,1.788238103,-0.052538842,0.244669936,-0.047553404,100
1.375972,-0.316000042,-0.259242753,0.109296131,1.607611866,-0.344378687,0.248888383,-0.006902914,100,-0.505830165,-0.454825304,0.026844664,1.787087618,-0.052155347,0.246970907,-0.047169909,100
1.385972,-0.316000042,-0.257708772,0.109296131,1.607995361,-0.344378687,0.248888383,-0.007669904,100,-0.503912689,-0.454825304,0.026461169,1.785553637,-0.052538842,0.247354402,-0.047553404,100
1.395972,-0.315616547,-0.257325277,0.109296131,1.607995361,-0.345529172,0.248121392,-0.006902914,100,-0.503145698,-0.454825304,0.027228159,1.784403152,-0.051771852,0.250038868,-0.047169909,100
1.405971,-0.314849557,-0.258092268,0.109296131,1.607228371,-0.343611696,0.249271878,-0.007669904,100,-0.500844727,-0.454825304,0.026461169,1.783636161,-0.052155347,0.252723335,-0.046786414,100
1.415969,-0.315233052,-0.257708772,0.108912636,1.607611866,-0.343611696,0.248121392,-0.007669904,100,-0.501228222,-0.455208799,0.027228159,1.781718685,-0.052155347,0.25310683,-0.047553404,100
1.425969,-0.316000042,-0.258092268,0.109296131,1.607611866,-0.343611696,0.248121392,-0.006902914,100,-0.498927251,-0.455592294,0.027228159,1.7805682,-0.051771852,0.255024306,-0.047169909,100
1.435967,-0.315616547,-0.257708772,0.109296131,1.607995361,-0.344378687,0.248504888,-0.007286409,100,-0.498160261,-0.455975789,0.027995149,1.779801209,-0.052155347,0.255791296,-0.047169909,100
1.445966,-0.315616547,-0.259242753,0.108912636,1.608762351,-0.343995192,0.248504888,-0.006902914,100,-0.497009775,-0.456359284,0.027228159,1.779034219,-0.051771852,0.255407801,-0.0479369,100
1.455967,-0.315233052,-0.257708772,0.108912636,1.607228371,-0.344762182,0.248504888,-0.007286409,100,-0.495092299,-0.456359284,0.028378645,1.776733248,-0.051004861,0.255024306,-0.047169909,100
1.465967,-0.315233052,-0.258475763,0.108912636,1.607228371,-0.344762182,0.249655373,-0.006902914,100,-0.494325309,-0.457126275,0.02876214,1.775582762,-0.051388356,0.254640811,-0.047553404,100
1.476017,-0.315233052,-0.258475763,0.108529141,1.608762351,-0.344762182,0.248888383,-0.007669904,100,-0.492791328,-0.45750977,0.02876214,1.775582762,-0.052155347,0.25387382,-0.047169909,100
1.485982,-0.316000042,-0.257325277,0.109679626,1.608762351,-0.344762182,0.249655373,-0.006902914,100,-0.491640843,-0.457126275,0.028378645,1.773665286,-0.052155347,0.25387382,-0.047169909,100
1.495975,-0.315616547,-0.257708772,0.110063122,1.607995361,-0.345529172,0.248888383,-0.006902914,100,-0.490490357,-0.45750977,0.02952913,1.772898296,-0.051388356,0.253490325,-0.047169909,100
1.505973,-0.315233052,-0.258092268,0.109296131,1.607228371,-0.344762182,0.248504888,-0.006519418,100,-0.488189386,-0.457893265,0.029145635,1.77174781,-0.051388356,0.253490325,-0.0479369,100
1.515971,-0.315616547,-0.258475763,0.109296131,1.606844875,-0.343995192,0.248888383,-0.007286409,100,-0.4870389,-0.45827676,0.02876214,1.769830334,-0.051004861,0.254640811,-0.047553404,100
1.525975,-0.315233052,-0.258092268,0.108912636,1.607611866,-0.344762182,0.248504888,-0.006902914,100,-0.485888415,-0.45827676,0.031063111,1.769063344,-0.051388356,0.255407801,-0.046786414,100
1.535971,-0.316000042,-0.258092268,0.109679626,1.606844875,-0.343995192,0.249271878,-0.006902914,100,-0.484737929,-0.459043751,0.030679616,1.767145868,-0.051004861,0.255407801,-0.0479369,100
1.545975,-0.315233052,-0.258475763,0.109296131,1.607611866,-0.343611696,0.248504888,-0.006135923,100,-0.483587443,-0.459043751,0.030679616,1.765228392,-0.051388356,0.256174792,-0.047169909,100
1.555968,-0.315616547,-0.258092268,0.109296131,1.606844875,-0.344762182,0.248888383,-0.006902914,100,-0.482053463,-0.459810741,0.031830101,1.763694411,-0.052155347,0.256174792,-0.046786414,100
1.565973,-0.316000042,-0.257708772,0.109296131,1.607611866,-0.344378687,0.248121392,-0.006519418,100,-0.480902977,-0.459427246,0.032213597,1.762543925,-0.051388356,0.255791296,-0.047169909,100
1.576009,-0.315616547,-0.258475763,0.109679626,1.607611866,-0.344762182,0.248888383,-0.007286409,100,-0.478985501,-0.459810741,0.033364082,1.761776935,-0.052155347,0.256174792,-0.047553404,100
1.585978,-0.316000042,-0.257708772,0.109296131,1.607995361,-0.344378687,0.248504888,-0.006902914,100,-0.47745152,-0.460194236,0.032597092,1.760242954,-0.052155347,0.256174792,-0.047169909,100
1.596006,-0.315233052,-0.258092268,0.108912636,1.608762351,-0.343995192,0.249271878,-0.006902914,100,-0.476301035,-0.460577732,0.034514568,1.758325478,-0.051771852,0.255791296,-0.047169909,100
1.605973,-0.315616547,-0.258475763,0.109296131,1.607995361,-0.344378687,0.249271878,-0.006902914,100,-0.474767054,-0.460577732,0.034131073,1.756408002,-0.053305832,0.256558287,-0.047553404,100
1.61597,-0.315233052,-0.257708772,0.110063122,1.606844875,-0.344378687,0.248888383,-0.007669904,100,-0.472849578,-0.461344722,0.034898063,1.755641012,-0.052922337,0.255791296,-0.046786414,100
1.626003,-0.315616547,-0.258092268,0.109679626,1.607611866,-0.343995192,0.249655373,-0.007286409,100,-0.471315597,-0.461344722,0.036432044,1.753723536,-0.052155347,0.255791296,-0.047169909,100
1.635973,-0.315616547,-0.256941782,0.109296131,1.607611866,-0.343611696,0.249655373,-0.006519418,100,-0.470165111,-0.461344722,0.036432044,1.751422565,-0.052538842,0.256941782,-0.047553404,100
1.645969,-0.316767033,-0.257708772,0.108912636,1.607228371,-0.344378687,0.248121392,-0.007669904,100,-0.46786414,-0.461728217,0.036432044,1.749505089,-0.052538842,0.256941782,-0.0479369,100
1.655966,-0.316000042,-0.257708772,0.109296131,1.607995361,-0.344378687,0.248504888,-0.008053399,100,-0.466713655,-0.461728217,0.037966025,1.747204117,-0.052538842,0.256558287,-0.046786414,100
1.666001,-0.315616547,-0.257708772,0.109296131,1.606844875,-0.343995192,0.248888383,-0.006519418,100,-0.464796179,-0.460961227,0.037582529,1.746437127,-0.052155347,0.256941782,-0.047169909,100
1.675974,-0.315233052,-0.258092268,0.109296131,1.607611866,-0.344378687,0.248504888,-0.007286409,100,-0.463262198,-0.462111712,0.03911651,1.744519651,-0.052538842,0.257325277,-0.047553404,100
1.685968,-0.315233052,-0.258092268,0.110446617,1.60646138,-0.344378687,0.248888383,-0.006519418,100,-0.460961227,-0.461344722,0.038733015,1.742602175,-0.052155347,0.257708772,-0.047553404,100
1.695967,-0.315233052,-0.258092268,0.108912636,1.607228371,-0.344378687,0.248121392,-0.007286409,100,-0.459427246,-0.461344722,0.041033986,1.741068194,-0.052538842,0.258092268,-0.047169909,100
1.705973,-0.315233052,-0.258092268,0.109296131,1.607611866,-0.343995192,0.248504888,-0.007286409,100,-0.45827676,-0.461728217,0.041033986,1.739150718,-0.052538842,0.258475763,-0.047553404,100
1.715983,-0.315233052,-0.257708772,0.108912636,1.606844875,-0.344378687,0.248888383,-0.007669904,100,-0.45674278,-0.460961227,0.042184472,1.736849747,-0.051771852,0.258859258,-0.047553404,100
1.725969,-0.315616547,-0.257708772,0.108529141,1.609145846,-0.344378687,0.248504888,-0.006519418,100,-0.454441808,-0.461728217,0.042567967,1.734932271,-0.052155347,0.259626248,-0.047553404,100
1.735969,-0.315616547,-0.259242753,0.109296131,1.606844875,-0.344378687,0.248888383,-0.007286409,100,-0.452907828,-0.460961227,0.043334957,1.733781786,-0.052155347,0.259626248,-0.0479369,100
1.74597,-0.315616547,-0.258475763,0.108912636,1.607611866,-0.343995192,0.248504888,-0.006519418,100,-0.450223361,-0.460961227,0.044101948,1.73186431,-0.052155347,0.260776734,-0.0479369,100
1.755968,-0.315616547,-0.258092268,0.108912636,1.607995361,-0.344762182,0.248888383,-0.007286409,100,-0.449072876,-0.461344722,0.044868938,1.729563338,-0.052155347,0.26269421,-0.0479369,100
1.765969,-0.315233052,-0.257708772,0.108912636,1.609145846,-0.344762182,0.248888383,-0.007286409,100,-0.446771904,-0.461344722,0.045252433,1.727645862,-0.052922337,0.263844696,-0.047553404,100
1.775973,-0.314849557,-0.256941782,0.109679626,1.608762351,-0.343995192,0.248121392,-0.006902914,100,-0.444087438,-0.461344722,0.046019424,1.725344891,-0.052538842,0.263844696,-0.047553404,100
1.785968,-0.314849557,-0.257708772,0.108529141,1.606077885,-0.343995192,0.248888383,-0.006519418,100,-0.442936953,-0.460961227,0.046786414,1.72304392,-0.052538842,0.265762172,-0.047169909,100
1.79597,-0.315233052,-0.257708772,0.109296131,1.607995361,-0.344378687,0.248504888,-0.006902914,100,-0.441019477,-0.460961227,0.046786414,1.721126444,-0.051004861,0.266529162,-0.047169909,100
1.805966,-0.315233052,-0.258859258,0.109679626,1.607611866,-0.344378687,0.248121392,-0.006519418,100,-0.439102001,-0.461728217,0.047169909,1.718825473,-0.052155347,0.267679647,-0.047169909,100
